id,key,value,type
4474836390,kn,ಪ್ರಸಾದ ವಿದ್ಯ ಮಂದಿರ,name
4474865189,amenity,kindergarten,regular
4474865189,name,Kiddie International Academy,regular
4474865189,en,Kiddie International Academy,name
4475026334,city,Bengaluru,addr
4475026334,postcode,560037,addr
4475026334,street,"Kempapura Main Road,Kempapura,Bellandur",addr
4475026334,name,Nirvana,regular
4475026334,tourism,hotel,regular
4475027206,amenity,place_of_worship,regular
4475027206,religion,hindu,regular
4475027216,barrier,gate,regular
4475147761,amenity,taxi,regular
4475147761,name,Auto Stand,regular
4485323002,name,TVS,regular
4485323002,en,TVS,name
4485323002,shop,car,regular
4487155143,city,Bengaluru,addr
4487155143,housenumber,Shop No-4,addr
4487155143,postcode,560035,addr
4487155143,street,Sarjapur Road,addr
4487155143,name,Adidas Store Total Mall,regular
4487155143,kn,ಅಡಿಡಾಸ್,name
4487155143,shop,sports,regular
4487155143,website,discover.adidas.co.in,regular
4487192697,city,Bengaluru,addr
4487192697,housenumber,"Shop No.#64, #351",addr
4487192697,postcode,560035,addr
4487192697,street,Sarjapur Road,addr
4487192697,name,Sports Planet,regular
4487192697,phone,099004 54672,regular
4487192697,shop,sports,regular
4487208227,city,Bengaluru,addr
4487208227,housenumber,27th Main Road,addr
4487208227,postcode,560102,addr
4487208227,street,27Th Main,addr
4487208227,name,Puma Store,regular
4487208227,phone,080 2258 4047,regular
4487208227,shop,sports,regular
4487208227,website,https://in.puma.com/,regular
4487296789,city,Bengaluru,addr
4487296789,housenumber,23,addr
4487296789,postcode,560048,addr
4487296789,street,"Doddanekkundi, Industrial Area. II Stage Mahadevapura Post, Whitefield Road 23, Hoodi Main Road, Hudi, Industrial Area, Mahadevapura, Karnataka",addr
4487296789,name,hemkund precision engineering,regular
4487907390,city,Bengaluru,addr
4487907390,housenumber,35/1,addr
4487907390,postcode,560068,addr
4487907390,street,"6Th Singasandra Industrial Area, Hosur Main Road Singasandra, Singasandra, Sidharata Colony, Madiwala, 2Nd Block, BTM Layout",addr
4487907390,name,EMW industries.,regular
4487907390,phone,08025733363,regular
4487927689,city,Bengaluru,addr
4487927689,housenumber,99,addr
4487927689,postcode,560095,addr
4487927689,street,5Th Cross Road,addr
4487927689,name,Proline Fitness,regular
4487927689,phone,080 4164 3592,regular
4487927689,shop,sports,regular
4487927689,website,prolinefitness.in,regular
4487929798,city,Bengaluru,addr
4487929798,housenumber,2nd Floor,addr
4487929798,postcode,560037,addr
4487929798,street,"Saroj Square, Marathahalli Main Road Whitefield, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka",addr
4487929798,leisure,sports_centre,regular
4487929798,name,Snap Fitness,regular
4487929798,opening_hours,06:00 -21:00,regular
4487931251,city,banglore,addr
4487931251,postcode,560066,addr
4487931251,street,"No.8C1, 2Nd Crs,Kiadb Indl Area, Whitefield Main Road Off White Field Rd,Kadukodi",addr
4487931251,name,Supraveni Chemicals Pvt Ltd,regular
4487931251,phone,(91)-80-28455690,regular
4487939369,city,banglore,addr
4487939369,postcode,,addr
4487939369,street,"ITPL Main Road, Prasanth Layout, Prasanth Extension, Whitefield",addr
4487939369,name,Microchem Services,regular
4487939369,phone,(91)-80-28451799,regular
4487957989,city,Bengaluru,addr
4487957989,postcode,560016,addr
4487957989,street,"Unit No 30, BCIE, Old Madras Road Bengaluru Corporation Industrial Estate, Mahadevapura",addr
4487957989,name,Resil Chemicals Pvt Ltd,regular
4487957989,phone,080 4348 6100,regular
4487957991,street,"769, Ground Floor, 1St Stage, 1St Cross, Indiranagar, Indiranagar, Kalyan Nagar, Indira Nagar 1St Stage, Stage 1, Indiranagar",addr
4487957991,name,Tech dry India Private Limited,regular
4487957991,phone,080 2525 5406,regular
4487958120,city,Bengaluru,addr
4487958120,housenumber,280,addr
4487958120,postcode,560037,addr
4487958120,street,Chinnappanahalli Road,addr
4487958120,name,WheelSports,regular
4487958120,phone,088615 64439,regular
4487958120,shop,sports,regular
4487958120,website,http://wheelsports.in/,regular
4487963509,city,Bengaluru,addr
4487963509,housenumber,"F-40,UG Floor",addr
4487963509,postcode,560048,addr
4487963509,street,"West End Road,Phoenix Market City,Mahadevpura,Nr.K.R.Puram Flyover,Bangalore560048, Devasandra Industrial Estate, Krishnarajapuram,",addr
4487963509,brand,Columbia,regular
4487963509,wikidata,Q1112588,brand
4487963509,wikipedia,en:Columbia Sportswear,brand
4487963509,name,Columbia,regular
4487963509,phone,080672 66417,regular
4487963509,shop,clothes,regular
4487963509,website,https://www.columbiasportswear.co.in/,regular
4487963577,city,Bengaluru,addr
4487963577,housenumber,69/1,addr
4487963577,postcode,560068,addr
4487963577,street,HOSUR MAIN ROAD,addr
4487963577,name,R R International Bikes,regular
4487963577,opening_hours,11:00-20:00,regular
4487963577,phone,080 4128 0307,regular
4487963577,shop,sports,regular
4487965894,city,Bengaluru,addr
4487965894,housenumber,Shop No.5&6/310,addr
4487965894,postcode,560048,addr
4487965894,street,"Outer Ring Road,Complex,, 6, Service Road, Puttappa Layout, Mahadevapura,",addr
4487965894,name,Sports Line,regular
4487965894,opening_hours,10:00-21:00,regular
4487965894,phone,085535 22268,regular
4487965894,shop,sports,regular
4487965894,website,http://www.sportslineindia.com/,regular
4487971421,city,Bengaluru,addr
4487971421,postcode,560037,addr
4487971421,street,"Opp.Nandini Restaurent Near Hyper City ITPL Main Road, Lakshminarayana Pura, Munnekollal",addr
4487971421,leisure,sports_centre,regular
4487971421,name,Chak De Sports,regular
4487973598,city,Bengaluru,addr
4487973598,housenumber,"97/2, 1st Floor",addr
4487973598,postcode,560037,addr
4487973598,street,"Marathahalli Underpass,972, 1St Floor, Marathahalli Main Road Above Woodland Showroom, Opposite M G A HOSPITAL, Marathahalli",addr
4487973598,name,Karnataka Cycle Shoppee,regular
4487973598,opening_hours,10:30-21:00,regular
4487973598,phone,080 2540 1449,regular
4487973598,shop,sports,regular
4487977168,city,Bengaluru,addr
4487977168,housenumber,24,addr
4487977168,postcode,560037,addr
4487977168,street,"I T P L Main Road ITPL Road, AECS Layout, Marathahalli,",addr
4487977168,name,PUMA Store,regular
4487977168,opening_hours,10:00-21:30,regular
4487977168,phone,080 4148 7495,regular
4487977168,shop,sports,regular
4487977168,website,https://in.puma.com/,regular
4487984593,city,Bengaluru,addr
4487984593,housenumber,3192,addr
4487984593,postcode,560038,addr
4487984593,street,"HAL 2Nd Stage 7Th Main, Shirdi Sai Baba Mandir Road, Indiranagar,",addr
4487984593,name,Noah Sports Store,regular
4487984593,opening_hours,10:00-20:00,regular
4487984593,phone,+9198458 12465,regular
4487984593,shop,sports,regular
4487985363,city,Bengaluru,addr
4487985363,housenumber,"Phoenix Marketcity, Shop No F 60,",addr
4487985363,postcode,560048,addr
4487985363,street,"5Th Cross, Phoenix Market City Mall, Dyavasandra Ph 2, Krishnarajapuram Hobli",addr
4487985363,brand,Nike,regular
4487985363,wikidata,Q483915,brand
4487985363,wikipedia,"en:Nike, Inc.",brand
4487985363,name,Nike,regular
4487985363,kn,ನೈಕ್,name
4487985363,opening_hours,10:00-22:00,regular
4487985363,phone,080672 66080,regular
4487985363,shop,clothes,regular
4487985363,website,http://nike.ssiplgroup.com/nike-nike-phoenix-mall-bangalore-sports-apparel-krishnarajapuram-hobli-bangalore-1042/Home,regular
4487990073,city,Bengaluru,addr
4487990073,housenumber,30,addr
4487990073,postcode,560048,addr
4487990073,street,"5Th Cross, First Floor, Phoenix Marketcity, Krishnarajapuram",addr
4487990073,brand,Adidas,regular
4487990073,wikidata,Q3895,brand
4487990073,wikipedia,en:Adidas,brand
4487990073,name,Adidas,regular
4487990073,kn,ಅಡಿಡಾಸ್,name
4487990073,opening_hours,10:00-22:00,regular
4487990073,phone,080672 66167,regular
4487990073,shop,sports,regular
4487990073,website,https://shop.adidas.co.in/,regular
4487992939,city,Bengaluru,addr
4487992939,housenumber,36,addr
4487992939,postcode,560048,addr
4487992939,street,"5Th Cross,First Floor, Phoenix Marketcity, Krishnarajapuram",addr
4487992939,brand,Reebok,regular
4487992939,wikidata,Q466183,brand
4487992939,wikipedia,en:Reebok,brand
4487992939,name,Reebok,regular
4487992939,kn,ರೀಬಾಕ್,name
4487992939,opening_hours,10:00-22:00,regular
4487992939,phone,080672 66250,regular
4487992939,shop,clothes,regular
4487992939,website,https://shop4reebok.com/,regular
4488001930,city,Bengaluru,addr
4488001930,housenumber,40,addr
4488001930,postcode,560048,addr
4488001930,street,"5Th Cross, First Floor, Phoenix Marketcity, Krishnarajapuram",addr
4488001930,name,Bata,regular
4488001930,kn,ಬಾಟಾ,name
4488001930,opening_hours,10:00-22:00,regular
4488001930,phone,8067266212,regular
4488001930,shop,sports,regular
4488001930,website,https://bata.in/,regular
4488009528,city,bangalore;Bengaluru,addr
4488009528,housenumber,226;20,addr
4488009528,postcode,560071,addr
4488009528,street,", 1St Main Road Domlur, 2Nd Stage, Indiranagar, Bhadrappa Layout, Stage 2, Domlur;3 B Cross",addr
4488009528,amenity,bicycle_repair_station,regular
4488009528,brand,ProCycle,regular
4488009528,fee,yes,regular
4488009528,name,ProCycle,regular
4488009528,opening_hours,10:00-20:30; We-Mo 07:00-22:00,regular
4488009528,operator,ProCycle and Sports India Pvt. Ltd.,regular
4488009528,phone,080 2535 2004,regular
4488009528,bicycle:Bicycle_Sales_and_Service,yes,service
4488009528,bicycle:chain_tool,yes,service
4488009528,bicycle:cleaning,yes,service
4488009528,bicycle:mtb,yes,service
4488009528,bicycle:parts,yes,service
4488009528,bicycle:repair,yes,service
4488009528,bicycle:retail,yes,service
4488009528,bicycle:screwdriver,yes,service
4488009528,bicycle:tools,yes,service
4488009528,shop,bicycle,regular
4488009528,website,http://www.procycle.in,regular
4488009811,city,Bengaluru,addr
4488009811,housenumber,56,addr
4488009811,postcode,560048,addr
4488009811,street,"5Th Cross, First Floor, Phoenix Marketcity, Krishnarajapuram",addr
4488009811,brand,Puma,regular
4488009811,wikidata,Q7203029,brand
4488009811,wikipedia,en:Puma (brand),brand
4488009811,name,Puma,regular
4488009811,kn,ಪೂಮ,name
4488009811,opening_hours,10:00-22:00,regular
4488009811,phone,080672 66690,regular
4488009811,shop,clothes,regular
4488009811,website,https://wildcraft.in/,regular
4488012289,city,Bengaluru,addr
4488012289,housenumber,696,addr
4488012289,postcode,560038,addr
4488012289,street,"9Th A Main Road First Stage, Indiranagar,, Landmarkroad Next To 1St Main Defence Colony 100Feet Road",addr
4488012289,name,Prakrida,regular
4488012289,phone,+9196630 29058,regular
4488012289,shop,sports,regular
4488014615,city,Bengaluru,addr
4488014615,housenumber,3,addr
4488014615,postcode,560038,addr
4488014615,street,"9Th Cross Road, 2Nd Stage, Indira Nagar II Stage, Hoysala Nagar, Indiranagar",addr
4488014615,name,Roox Sportswear,regular
4488014615,opening_hours,11:00-20:00,regular
4488014615,phone,080 4805 0633,regular
4488014615,shop,sports,regular
4488016945,city,Bengaluru,addr
4488016945,postcode,560048,addr
4488016945,street,"SPRYNT, VR BANGALORE, NO.16 , SINGYYAPALAYA, WHITEFILED ROAD, ITPL Main Road MAHADEVPURA POST",addr
4488016945,leisure,sports_centre,regular
4488016945,name,Sprynt,regular
4488016945,phone,070904 44496,regular
4488017067,city,Bengaluru,addr
4488017067,postcode,560066,addr
4488017067,street,Whitefield Main Road,addr
4488017067,name,Inventive Enrich,regular
4488017067,opening_hours,7:30-21:00,regular
4488017067,phone,080-30625347,regular
4488017067,shop,beauty,regular
4488018492,housenumber,91/72,addr
4488018492,street,"7Th Cross Road 2Nd Stage, Eshwara Layout, Indiranagar",addr
4488018492,name,CITI NEST Sports Centre,regular
4488018492,opening_hours,05:00-00:00,regular
4488018492,phone,080 2525 8287,regular
4488018492,shop,sports,regular
4488020513,city,Bengaluru,addr
4488020513,housenumber,"No.629,18/2 A",addr
4488020513,postcode,560034,addr
4488020513,street,Sarjapur Road,addr
4488020513,name,Uber Med Spa And Style Lounge,regular
4488020513,opening_hours,10:00-20:30,regular
4488020513,phone,+919900941003,regular
4488020513,shop,massage,regular
4488020513,website,www.uber.co.in,regular
4488021184,city,Bengaluru,addr
4488021184,housenumber,No 38/13,addr
4488021184,postcode,560005,addr
4488021184,street,Assayee Road,addr
4488021184,name,Havilla,regular
4488021184,phone,9900010319,regular
4488023192,city,Bengaluru,addr
4488023192,postcode,560048,addr
4488023192,street,"Phoenix Marketcity, Shop No F 60, Phoenix Market City Mall, Dyavasandra Ph 2, Krishnarajapuram Hobli,",addr
4488023192,brand,Nike,regular
4488023192,wikidata,Q483915,brand
4488023192,wikipedia,"en:Nike, Inc.",brand
4488023192,name,Nike,regular
4488023192,phone,080672 66080,regular
4488023192,shop,clothes,regular
4488023193,city,Bengaluru,addr
4488023193,housenumber,No.629,addr
4488023193,postcode,560034,addr
4488023193,street,Sarjapur Road,addr
4488023193,name,Cloud Nine Beauty Salon,regular
4488023193,opening_hours,08:00-21:00,regular
4488023193,phone,+919901111264,regular
4488023193,shop,beauty,regular
4488050031,city,Bengaluru,addr
4488050031,postcode,560037,addr
4488050031,street,I T P L Main Road,addr
4488050031,name,Twilight Store,regular
4488050031,phone,(91)-80-33644982,regular
4488050031,shop,supermarket,regular
4488066327,city,Bengaluru,addr
4488066327,housenumber,500,addr
4488066327,postcode,560038,addr
4488066327,street,"Chinmaya Mission Hospital Road, Bhadrappa Layout, Indira Nagar 1St Stage, Stage 1, Indiranagar",addr
4488066327,name,Aarthi diagnostics,regular
4488066327,opening_hours,09:00-17:00,regular
4488066327,phone,080 4113 2068,regular
4488066327,shop,medical_supply,regular
4488069550,city,Bengaluru,addr
4488069550,housenumber,36,addr
4488069550,postcode,560008,addr
4488069550,street,"2Nd Floor, Bangalore560008, NGEF Ln, Binnamangala, Indiranagar",addr
4488069550,name,Ebaco India,regular
4488069550,opening_hours,10:00-20:00,regular
4488069550,phone,+9197421 71572,regular
4488069550,shop,sports,regular
4488069597,city,"Marathhalli, Bangalore",addr
4488069597,postcode,560037,addr
4488069597,street,Outer Ring Road,addr
4488069597,name,Reliance Fresh,regular
4488069597,kn,ರಿಲಾಯನ್ಸ್ ಫ್ರೆಶ್,name
4488069597,opening_hours,07:00-21:00,regular
4488069597,phone,(91)-22-40176400,regular
4488069597,shop,supermarket,regular
4488075100,city,"Marathahalli, Bangalore",addr
4488075100,housenumber,9th main,addr
4488075100,postcode,560037,addr
4488075100,street,Tulsi Theatre Road,addr
4488075100,name,Ma Green Fresh,regular
4488075100,opening_hours,07:00-21:00,regular
4488075100,phone,(91)-80-25401309,regular
4488075100,shop,supermarket,regular
4488075217,city,Bengaluru,addr
4488075217,housenumber,"68/3, 1st Floor",addr
4488075217,postcode,560038,addr
4488075217,street,"4Th Cross B, Michael Palya, 80 Feet Road",addr
